Start URL,Category,Product,Price,Slash Price,Details Link
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Antabax Fresh Shower Cream 640ml,RM 18.90,,https://jgsj.jayagrocer.com/products/antabax-fresh-shower-cream-640ml?variant=46432399425703
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Antabax Antibac Protect Shower Cream Refill 850ml,RM 14.90,,https://jgsj.jayagrocer.com/products/antabax-antibac-protect-shower-cream-refill-850ml?variant=46171235221671
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Ubermen Deodorant Body Spray Freedom Xtreme 125ml,RM 13.50,,https://jgsj.jayagrocer.com/products/ubermen-deodorant-body-spray-freedom-xtreme-125ml?variant=47976915501223
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Ubermen Deodorant Body Spray Freedom Style 125ml,RM 13.50,,https://jgsj.jayagrocer.com/products/ubermen-deodorant-body-spray-freedom-style-125ml?variant=47964060254375
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Ubermen Dedorant Body Spray Style Casual 125ml,RM 13.50,,https://jgsj.jayagrocer.com/products/ubermen-dedorant-body-spray-style-casual-125ml?variant=47964060221607
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Ubermen Spike Wax 70g,RM 18.90,,https://jgsj.jayagrocer.com/products/ubermen-spike-wax-70g?variant=47964060188839
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Ubermen Pomade 70g,RM 18.90,,https://jgsj.jayagrocer.com/products/ubermen-pomade-70g?variant=47964060123303
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Ubermen Messy Fudge 70g,RM 18.90,,https://jgsj.jayagrocer.com/products/ubermen-messy-fudge-70g?variant=47964060057767
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Ubermen Air Jelly 70g,RM 18.90,,https://jgsj.jayagrocer.com/products/ubermen-air-jelly-70g?variant=47964060024999
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Listerine Total Care Mouthwash 750ml x 2,RM 50.70,,https://jgsj.jayagrocer.com/products/listerine-total-care-mouthwash-750ml-x-2?variant=47963215397031
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Kao Biore Cleansing Oil 150ml,RM 24.30,,https://jgsj.jayagrocer.com/products/kao-biore-cleansing-oil-150ml?variant=47659834114215
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Antabax Antibac Cool Shower Cream Refill 850ml,RM 14.90,,https://jgsj.jayagrocer.com/products/antabax-antibac-cool-shower-cream-refill-850ml?variant=46721578696871
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Lux Liquid Peachy Glow Refill 800ml,RM 13.50,,https://jgsj.jayagrocer.com/products/lux-liquid-peachy-glow-refill-800ml?variant=47916282871975
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Rejoice Lavender Hair Shampoo 300ml,RM 13.90,,https://jgsj.jayagrocer.com/products/rejoice-lavender-hair-shampoo-300ml?variant=47916282249383
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Sunsilk Conditioner Damage Hair Recons 300ml,RM 13.60,,https://jgsj.jayagrocer.com/products/sunsilk-conditioner-damage-hair-recons-300ml?variant=47751407927463
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Susnsilk Soft and Smooth Hair Conditioner 320ml,RM 13.60,,https://jgsj.jayagrocer.com/products/susnsilk-soft-and-smooth-hair-conditioner-320ml?variant=47751402913959
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Sunsilk Damage Reconstruction Shampoo 320ml,RM 13.60,,https://jgsj.jayagrocer.com/products/sunsilk-damage-reconstruction-shampoo-320ml?variant=47750569164967
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Sunsilk black shine Shampoo 320ml,RM 13.60,,https://jgsj.jayagrocer.com/products/sunsilk-black-shine-shampoo-320ml-1?variant=47751393673383
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Sunsilk Hair Fall Solution Conditioner 300ml,RM 13.60,,https://jgsj.jayagrocer.com/products/sunsilk-hair-fall-solution-conditioner-300ml?variant=47751385579687
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Laurier Active Fit Deodorant Ag+ Ultra Thin Pantyliner 36pcs x 2,RM 9.90,,https://jgsj.jayagrocer.com/products/laurier-active-fit-deodorant-ag-ultra-thin-pantyliner-72pcs-1?variant=46963259441319
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Ammeltz Heat Patch Menstrual Pain 2pcs/pack,RM 7.90,,https://jgsj.jayagrocer.com/products/ammeltz-heat-patch-menstrual-pain-2pcs-pack?variant=47883670978727
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Intimate Night Ultra Long Maxi Wing Sanitary Pad 320mm 15pcs x 2,RM 12.99,RM 13.90,https://jgsj.jayagrocer.com/products/intimate-night-ultra-long-maxi-wing-sanitary-pad-320mm-15pcs-x-2?variant=47877675450535
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Biore Men's Double Scrub Bright Clean Facial Foam 100g,RM 15.40,,https://jgsj.jayagrocer.com/products/biore-men-d-s-ff-bright-clean-100g-1?variant=41612075532455
