Category,Product,Unit,Price,Slash Price,Savings,Percent savings,Details Link,Start URL
Snacks & Sweets,Pure-Eat Finger Org Purple Strawberry Ring 40G,40 g,17.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/pure-eat-finger-org-purple-strawberry-ring-40g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=21"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Pure-Eat Finger Org Purple Sweet Potato Ring 40G,40 g,17.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/pure-eat-finger-org-purple-sweet-potato-ring-40g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=21"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Pure-Eat Finger Organic Spinach Ring 40G,40 g,17.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/pure-eat-finger-organic-spinach-ring-40g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=21"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Pure-Eat Finger Organic Sweet Pumpkin Ring 40G,40 g,17.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/pure-eat-finger-organic-sweet-pumpkin-ring-40g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=21"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Pure-Eat Organic Apple Pop Rice Snack 30G,30 g,18.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/pure-eat-organic-apple-pop-rice-snack-30g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=21"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Pure-Eat Organic Blueberry Pop Rice Snack 30G,30 g,18.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/pure-eat-organic-blueberry-pop-rice-snack-30g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=21"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Pure-Eat Organic Carrot Pop Rice Snack 30G,30 g,18.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/pure-eat-organic-carrot-pop-rice-snack-30g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=21"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Pure-Eat Organic Pear Pop Rice Snack 30G,30 g,18.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/pure-eat-organic-pear-pop-rice-snack-30g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=21"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Pure-Eat Organic Sweet Potato Pop Rice Snack 30G,30 g,18.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/pure-eat-organic-sweet-potato-pop-rice-snack-30g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=21"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Pure_Eat Organic Roasted Seaweed 1.5G X 10,1.5g x 10,29.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/pure-eat-organic-roasted-seaweed-1-5g-x-10"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=21"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Quaker Oat Cookies Chocolate Chips 270Gm,270 g,9.85,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/quaker-oat-cookies-chocolate-chips-270gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Quaker Oat Cookies Honey Nuts 270Gm,270 g,9.85,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/quaker-oat-cookies-honey-nuts-270gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Quality Street Tub 600G,600 g,60.80,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/quality-street-tub-600g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=23"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Quillo Potato Chips A.Manchego Cheese 130G,130 g,19.70,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/quillo-potato-chips-amanchego-cheese-130g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=18"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Quillo Potato Chips Fried Egg 130G,130 g,19.70,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/quillo-potato-chips-fried-egg-130g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=18"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Quillo Potato Chips Lemon & Pink Pepper 130G,130 g,19.70,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/quillo-potato-chips-lemon-pink-pepper-130g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=18"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Radiant Almond. Natural 200G,200 g,20.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/radiant-almond-natural-200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=19"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Radiant Code Almond Nut Tp 2X200G,2 x 200 g,33.40,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/radiant-code-almond-nut-tp-2x200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=18"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Radiant Natural Cashew Nut 200G,200 g,20.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/radiant-natural-cashew-nut-200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=19"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Radiant Natural Hazelnut 200G,200 g,25.60,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/radiant-natural-hazelnut-200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=24"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Radiant Organic Bush Honey 500Gm,500 g,85.00,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/radiant-organic-bush-honey-500gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=24"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Radiant Organic Kanuka Honey 500Gm,500 g,85.00,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/radiant-organic-kanuka-honey-500gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=24"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Radiant Organic Rata Honey 500Gm,500 g,85.00,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/radiant-organic-rata-honey-500gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=24"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Radiant Walnut. Natural 200G,200 g,22.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/radiant-walnut-natural-200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=19"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Real Foods Corn Thins Sesame 150G,150 g,11.05,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/real-foods-corn-thins-sesame-150g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Rf Creamy Matcha Latte Mochi 120G,120 g,8.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/rf-creamy-matcha-latte-mochi-120g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=26"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Rf Maple Pancake Mochi 120G,120 g,8.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/rf-maple-pancake-mochi-120g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=26"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Rf Strawberry Cheese Cake Mochi 120G,120 g,8.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/rf-strawberry-cheese-cake-mochi-120g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=26"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Rf Tiramisu & Crme Mochi 120G,120 g,8.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/rf-tiramisu-cr-me-mochi-120g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=27"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Rf Vanilla Crme Mochi 120G,120 g,8.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/rf-vanilla-cr-me-mochi-120g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=27"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Rice Up Amaranth & Millets Rice Cakes 120G,120 g,10.60,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/rice-up-amaranth-millets-rice-cakes-120g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=20"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Rice Up Org Rice Cakes Quinoa & Chia 120G,120 g,10.60,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/rice-up-org-rice-cakes-quinoa-chia-120g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=20"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ricola Fresh Pearls Spearmint 25G,25 g,6.95,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ricola-fresh-pearls-spearmint-25g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ricola Pearls Mixed Berry 25G,25 g,6.95,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ricola-pearls-mixed-berry-25g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ricola Swiss Herb Candy 250Gm,250 g,26.40,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ricola-swiss-herb-candy-250gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ricola Swiss Herby Candy 100Gm,100 g,15.00,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ricola-swiss-herby-candy-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport 81% Ghana Cocoa 100G,100 g,17.15,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-81-ghana-cocoa-100g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=19"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport Butter Biscuit (Knusperkeks) 100Gm,100 g,17.15,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-butter-biscuit-knusperkeks-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=19"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport Cocoa Mousse 100Gm,100 g,17.15,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-cocoa-mousse-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=19"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport Corn Crisp 100Gm,100 g,16.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-corn-crisp-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport Dark Whole Hazelnuts 100Gm,100 g,16.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-dark-whole-hazelnuts-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=4"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport Honey Salt Almond 100Gm,100 g,17.15,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-honey-salt-almond-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport Marzipan 100Gm,100 g,17.15,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-marzipan-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=19"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport Nicaragua Cocoa 61% 100G,100 g,17.15,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-nicaragua-cocoa-61-100g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport Plain Chocolate 100Gm,100 g,17.15,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-plain-chocolate-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=4"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport Raisin & Hazelnut 100Gm,100 g,17.15,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-raisin-hazelnut-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=3"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport Rum Raisin & Hazelnut 100Gm,100 g,16.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-rum-raisin-hazelnut-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=9"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport Strawberry Yogurt 100Gm,100 g,17.15,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-strawberry-yogurt-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=9"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport Whole Almond 100Gm,100 g,16.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-whole-almond-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport Whole Hazelnut 100Gm,100 g,16.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-whole-hazelnut-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=4"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritter Sport-Alpine Milk Chocolate 100G,100 g,17.15,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritter-sport-alpine-milk-chocolate-100g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=19"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritz Original Breaks 6Pk 190G,190 g,16.15,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritz-original-breaks-6pk-190g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=7"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ritz Original Crackers 227G,227 g,19.20,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ritz-original-crackers-227g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Rowntree's Fruit Gums Pouch 150G,150 g,10.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/rowntree-s-fruit-gums-pouch-150g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=7"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Rowntrees Jelly Tots Tangy Pouch 140G,140 g,10.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/rowntrees-jelly-tots-tangy-pouch-140g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=26"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Royal Dansk Luxury Wafers W/Choc Cream 350G,350 g,23.50,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/royal-dansk-luxury-wafers-w-choc-cream-350g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=6"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ruffles Cn Cheddar & Sour Cream 170G,170 g,14.50,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ruffles-cn-cheddar-sour-cream-170g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=5"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ruffles Cn Original 170G,170 g,14.65,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ruffles-cn-original-170g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=12"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Ruffles Cn Sour Cream 170G,170 g,14.50,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/ruffles-cn-sour-cream-170g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=5"" target=""_blank"">Start URL</a>"
Snacks & Sweets,San Carlo Classic Potato Chips 180G,180 g,14.10,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/san-carlo-classic-potato-chips-180g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=5"" target=""_blank"">Start URL</a>"
Snacks & Sweets,San Carlo Kettled Cook Chip 100G,100 g,14.10,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/san-carlo-kettled-cook-chip-100g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=26"" target=""_blank"">Start URL</a>"
Snacks & Sweets,San Carlo Paprika Potato Chips 150G,150 g,14.10,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/san-carlo-paprika-potato-chips-150g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,San Carlo Pesto Potato Chips 150G,150 g,14.10,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/san-carlo-pesto-potato-chips-150g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=5"" target=""_blank"">Start URL</a>"
Snacks & Sweets,San Carlo Skin On Potato Chips 100G,100 g,13.10,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/san-carlo-skin-on-potato-chips-100g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=23"" target=""_blank"">Start URL</a>"
Snacks & Sweets,San Carlo Tomato Potato Chips 150G,150 g,14.10,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/san-carlo-tomato-potato-chips-150g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,San Carlo Waffle Cut Potato Chips 100G,100 g,13.10,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/san-carlo-waffle-cut-potato-chips-100g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=23"" target=""_blank"">Start URL</a>"
Snacks & Sweets,San Carlo Wavy Potato Chips 180G,180 g,14.10,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/san-carlo-wavy-potato-chips-180g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=5"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Sanko Yuki No Yado 129.4G,129.4g,12.80,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/sanko-yuki-no-yado-129-4g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=9"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Sanritsu Cook Dasses Maccha Choco 12Pcs,12 pcs,10.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/sanritsu-cook-dasses-maccha-choco-12pcs"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=23"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Sanritsu Couque Dasses Choc 12Pcs,12 pcs,10.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/sanritsu-couque-dasses-choc-12pcs"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=23"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Sanritsu Couque Dasses White Choc 12Pcs,12 pcs,10.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/sanritsu-couque-dasses-white-choc-12pcs"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=23"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Sante Crunchy Muesli Banana With Choc 5X40Gm,5 x 40 g,15.10,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/sante-crunchy-muesli-banana-with-choc-5x40gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=20"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Sante Granola Chocolate 350G,350 g,14.00,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/sante-granola-chocolate-350g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=20"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Sante Granola Fruit 350G,350 g,14.00,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/sante-granola-fruit-350g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=20"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Sante Musli Fruit 350G,350 g,11.70,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/sante-musli-fruit-350g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=20"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Sante Musli Traditional 350G,350 g,11.70,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/sante-musli-traditional-350g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=20"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Sante Musli Tropical 350G,350 g,11.70,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/sante-musli-tropical-350g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=20"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Scotti-Fibra Whole Rice Cakes 150G,150 g,14.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/scotti-fibra-whole-rice-cakes-150g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=17"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Scotti-Gallette Rice Cake Silver Pk 150G,150 g,14.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/scotti-gallette-rice-cake-silver-pk-150g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=17"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Scotti-Rice&Maize Gallette Gold Pk 150G,150 g,14.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/scotti-ricemaize-gallette-gold-pk-150g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=17"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Skittles Biggie Bottle 100Gm,100 g,7.65,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/skittles-biggie-bottle-100gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=8"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Skittles Crazy Sour 136G,136 g,11.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/skittles-crazy-sour-136g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=5"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Skittles Fruit Sharing Pouch 200G,200 g,16.15,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/skittles-fruit-sharing-pouch-200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=4"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Skittles Fruits 45G,45 g,6.00,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/skittles-fruits-45g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=8"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Skittles Giants Fruit Sweets Pouch 132G,132 g,11.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/skittles-giants-fruit-sweets-pouch-132g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Skittles Giants Sour 132G,132 g,11.90,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/skittles-giants-sour-132g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=15"" target=""_blank"">Start URL</a>"
Snacks & Sweets,Skittles Little Original 45Gm,45 g,2.60,,,,"<a href=""https://vgg.bites.com.my/collections/snacks-sweets/products/skittles-little-original-45gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/snacks-sweets?page=3"" target=""_blank"">Start URL</a>"
