Category,Product,Unit,Price,Slash Price,Savings,Percent savings,Details Link,Start URL
Snacks Sweets,Lorenz Naturals Sea Salt & Pepper 100G,100 g,9.69,11.00,1.31,11.90,https://vgg.bites.com.my/collections/snacks-sweets/products/lorenz-naturals-sea-salt-pepper-100g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lorenz Saltletts Cocktail Mix 180G,180 g,9.99,12.10,2.11,17.40,https://vgg.bites.com.my/collections/snacks-sweets/products/lorenz-saltletts-cocktail-mix-180g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lorenz Saltletts Junior Farm Pretzels 125G,125 g,8.49,9.50,1.01,10.60,https://vgg.bites.com.my/collections/snacks-sweets/products/lorenz-saltletts-junior-farm-pretzels-125g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lorenz Saltletts Mini Bagel 100G,100 g,8.49,9.85,1.36,13.80,https://vgg.bites.com.my/collections/snacks-sweets/products/lorenz-saltletts-mini-bagel-100g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lorenz Saltletts Mini Brezel 150G,150 g,8.49,10.00,1.51,15.10,https://vgg.bites.com.my/collections/snacks-sweets/products/lorenz-saltletts-mini-brezel-150g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lorenz Saltletts Seeds Cracker 100G,100 g,8.49,10.20,1.71,16.80,https://vgg.bites.com.my/collections/snacks-sweets/products/lorenz-saltletts-seeds-cracker-100g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lot 100 Assorted Gummy 130G,130 g,6.15,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/lot-100-assorted-gummy-130g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lot 100 Gummy Apple 130G,130 g,6.15,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/lot-100-gummy-apple-130g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lot 100 Gummy Blackcurrant 130G,130 g,6.15,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/lot-100-gummy-blackcurrant-130g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lot 100 Gummy Mango 130G,130 g,6.15,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/lot-100-gummy-mango-130g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lot 100 Gummy Strawberry 130G,130 g,6.15,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/lot-100-gummy-strawberry-130g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lot 100 Sour Gummy Apple 95G,95 g,4.75,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/lot-100-sour-gummy-apple-95g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lot 100 Sour Gummy Blackcurrant 95G,95 g,4.75,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/lot-100-sour-gummy-blackcurrant-95g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lot 100 Sour Gummy Mango 95G,95 g,4.75,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/lot-100-sour-gummy-mango-95g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lot 100 Sour Gummy Orange 95G,95 g,4.75,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/lot-100-sour-gummy-orange-95g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lotte Koalas March Choc Family Pack 195G,195 g,16.99,17.85,0.86,4.80,https://vgg.bites.com.my/collections/snacks-sweets/products/lotte-koalas-march-choc-family-pack-195g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lotus Caramelised Biscuit 125Gm,125 g,5.05,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/lotus-caramelised-biscuit-125gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lotus Caramelised Biscuits (2X12) 186Gm,186 g,10.30,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/lotus-caramelised-biscuits-2x12-186gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Lotus Caramelised Biscuits 2Sx8 124G,124 g,7.65,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/lotus-caramelised-biscuits-2sx8-124g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Love Earth Org Chia Seed 3*202Gm,,56.99,59.90,2.91,4.90,https://vgg.bites.com.my/collections/snacks-sweets/products/love-earth-org-chia-seed-3-202gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Love Earth Org Lightly Roasted Almond 2x350G,2 x 350 g,64.59,67.90,3.31,4.90,https://vgg.bites.com.my/collections/snacks-sweets/products/love-earth-org-lightly-roasted-almond-2sx350g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Love Earth Org Lightly Roasted Cashew Tp 320Gx2,320gx2,64.59,67.90,3.31,4.90,https://vgg.bites.com.my/collections/snacks-sweets/products/love-earth-org-lightly-roasted-cashew-tp-320gx2,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Luxury Golden Oatz 160G,160 g,6.90,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/luxury-golden-oatz-160g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,M&M's Crisp Funsize 144G,144 g,13.49,14.90,1.41,9.50,https://vgg.bites.com.my/collections/snacks-sweets/products/mms-crisp-funsize-144g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,M&M's Crispy 30G,30 g,3.65,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/m-m-s-crispy-30g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,M&M's Crispy Small Block 44G,44 g,4.55,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/m-m-s-crispy-small-block-44g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,M&M's Milk 180G,180 g,13.80,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/m-m-s-milk-180g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,M&M's Milk Choc 175.5G,175.5g,13.49,14.90,1.41,9.50,https://vgg.bites.com.my/collections/snacks-sweets/products/mms-milk-choc-1755g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,M&M's Milk Chocolate 37G,37 g,3.65,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/m-m-s-milk-chocolate-37g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,M&M's Milk Chocolate 90G,90 g,7.30,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/m-m-s-milk-chocolate-90g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,M&M's Milk Small Block 46G,46 g,4.55,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/m-m-s-milk-small-block-46g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,M&M's Minis Tube 35G,35 g,5.05,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/m-m-s-minis-tube-35g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,M&M's Peanut 175.5G,175.5g,13.49,14.90,1.41,9.50,https://vgg.bites.com.my/collections/snacks-sweets/products/mms-peanut-1755g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,M&M's Peanut 180G,180 g,13.80,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/m-m-s-peanut-180g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,M&M's Peanut 37G,37 g,3.65,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/m-m-s-peanut-37g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,M&M's Peanut 90G,90 g,7.30,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/m-m-s-peanut-90g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Magic Time Popcorn Butter 240G,240 g,15.85,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/magic-time-popcorn-butter-240g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Magic Time Popcorn Double Butter 240G,240 g,15.85,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/magic-time-popcorn-double-butter-240g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Majans Bhuja Beer Mix 160G,160 g,13.05,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/majans-bhuja-beer-mix-160g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Majans Bhuja Nut Mix 140G,140 g,13.05,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/majans-bhuja-nut-mix-140g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Majans Bhuja Original Mix 180G,180 g,13.05,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/majans-bhuja-original-mix-180g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Maltesers 150G,150 g,15.10,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/maltesers-150g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Maltesers 37G,37 g,4.90,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/maltesers-37g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Maltesers Funsize 144G,144 g,15.70,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/maltesers-funsize-144g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mamee Monster Family Pack Bbq 10X25G,10 x 25 g,4.09,5.25,1.16,22.10,https://vgg.bites.com.my/collections/snacks-sweets/products/mamee-monster-family-pack-bbq-10x25g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mamee Monster Family Pack Chicken 10X25G,10 x 25 g,4.09,5.25,1.16,22.10,https://vgg.bites.com.my/collections/snacks-sweets/products/mamee-monster-family-pack-chicken-10x25g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mamee Monster Family Pack Hot & Spicy 10X25G,10 x 25 g,4.09,5.25,1.16,22.10,https://vgg.bites.com.my/collections/snacks-sweets/products/mamee-monster-family-pack-hot-spicy-10x25g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Manjun Crispy Seaweed Snack Cheese 9X4.5G,9x4.5g,23.20,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/manjun-crispy-seaweed-snack-cheese-9x4-5g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Manjun Crispy Seaweed Snack Hot&Spicy 9*4.5G,,22.90,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/manjun-crispy-seaweed-snack-hot-spicy-9-4-5g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Manjun Crispy Seaweed Snack Sea Salt 9X4.5G,9x4.5g,22.90,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/manjun-crispy-seaweed-snack-sea-salt-9x4-5g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Manjun Crispy Seaweed Snack Teriyaki 9X4.5G,9x4.5g,23.10,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/manjun-crispy-seaweed-snack-teriyaki-9x4-5g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Manjun Crispy Seaweed Snack Wasabi 9*4.5G,,22.90,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/manjun-crispy-seaweed-snack-wasabi-9-4-5g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Manjun Laverland Seasalt 30P 135G,135 g,66.90,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/manjun-laverland-seasalt-30p-135g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Marigold Jelly Orange (Twin) 2X123Gm,2 x 123 g,4.10,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/marigold-jelly-orange-twin-2x123gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Marigold Jelly Peach (Twin) 2X123Gm,2 x 123 g,4.10,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/marigold-jelly-peach-twin-2x123gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Marigold Jelly Rambutan Pineapple (Twin) 2X123G,2 x 123 g,4.10,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/marigold-jelly-rambutan-pineapple-twin-2x123g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Marigold Pudding Chocolate 2X95Gm,2 x 95 g,4.10,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/marigold-pudding-chocolate-2x95gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Marini Ladyfingers 200G,200 g,6.99,8.00,1.01,12.60,https://vgg.bites.com.my/collections/snacks-sweets/products/marini-ladyfingers-200g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Markenburg Large Asst Marshmallow 283G,283 g,13.65,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/markenburg-large-asst-marshmallow-283g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Markenburg Large Marshmallow 283G,283 g,13.65,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/markenburg-large-marshmallow-283g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mars Single 47G,47 g,4.05,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mars-single-47g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Marshies Marshmallows Strawberry 250G,250 g,13.65,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/marshies-marshmallows-strawberry-250g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Maruesu Cheese Baked With Cod Fish Sheet 45G,45 g,17.99,19.80,1.81,9.10,https://vgg.bites.com.my/collections/snacks-sweets/products/maruesu-cheese-baked-with-cod-fish-sheet-45g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Maruesu Crispy Fried Squid Snack 63G,63 g,17.99,19.80,1.81,9.10,https://vgg.bites.com.my/collections/snacks-sweets/products/maruesu-crispy-fried-squid-snack-63g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Maruesu Fish Tempura Snack (Isobe Seaweed) 65G,65 g,17.99,19.80,1.81,9.10,https://vgg.bites.com.my/collections/snacks-sweets/products/maruesu-fish-tempura-snack-isobe-seaweed-65g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Maruesu Fried Squid Snack & Seaweed Snack 70G,70 g,17.99,19.80,1.81,9.10,https://vgg.bites.com.my/collections/snacks-sweets/products/maruesu-fried-squid-snack-seaweed-snack-70g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Maruesu Ikaten Daioh 28G,28 g,10.99,12.50,1.51,12.10,https://vgg.bites.com.my/collections/snacks-sweets/products/maruesu-ikaten-daioh-28g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Maruesu Piritto Ama Surume Candied Squid 21G,21 g,10.99,12.50,1.51,12.10,https://vgg.bites.com.my/collections/snacks-sweets/products/maruesu-piritto-ama-surume-candied-squid-21g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Maruesu Shredded Squid With Cheese 43G,43 g,17.99,19.80,1.81,9.10,https://vgg.bites.com.my/collections/snacks-sweets/products/maruesu-shredded-squid-with-cheese-43g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Maruesu Sugar Sweet Potato Fries 50G,50 g,10.99,12.50,1.51,12.10,https://vgg.bites.com.my/collections/snacks-sweets/products/maruesu-sugar-sweet-potato-fries-50g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mcvitie's Dark Choc Digestives 266G,266 g,13.05,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mcvitie-s-dark-choc-digestives-266g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mcvities Digestive Twin Pack 2X360G,2 x 360 g,22.90,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mcvities-digestive-twin-pack-2x360g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Autoland Biscuit 70G,70 g,5.55,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-autoland-biscuit-70g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Chocorooms Choco 40G,40 g,4.19,5.90,1.71,29.00,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-chocorooms-choco-40g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Chocorooms Strawberry 36G,36 g,4.19,5.90,1.71,29.00,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-chocorooms-strawberry-36g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Hello Panda Assorted 260G,260 g,19.85,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-hello-panda-assorted-260g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Hello Panda Choc 43G,43 g,3.60,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-hello-panda-choc-43g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Hello Panda Double Choc Biscuit 260G,260 g,20.30,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-hello-panda-double-choc-biscuit-260g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Hello Panda Fun Pack (Limited Edition) 936G,936 g,49.90,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-hello-panda-fun-pack-limited-edition-936g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Hello Panda Milk 43G,43 g,3.60,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-hello-panda-milk-43g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Hello Panda Strawberry 260G,260 g,20.30,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-hello-panda-strawberry-260g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Plain Cracker 416G,416 g,23.99,25.20,1.21,4.80,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-plain-cracker-416g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Plain Cracker Oat 416G,416 g,23.99,25.20,1.21,4.80,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-plain-cracker-oat-416g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Plain Cracker Sesame 416G,416 g,23.99,25.20,1.21,4.80,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-plain-cracker-sesame-416g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Twinkle Choco Snack 26G,26 g,10.20,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-twinkle-choco-snack-26g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Yan Yan Chocolate 44Gm,44 g,3.25,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-yan-yan-chocolate-44gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Yan Yan Double Cream 44Gm,44 g,3.25,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-yan-yan-double-cream-44gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Yan Yan Hazelnut 44Gm,44 g,3.25,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-yan-yan-hazelnut-44gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Yan Yan Strawberry 44Gm,44 g,3.25,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-yan-yan-strawberry-44gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Yan Yan Vanilla 44Gm,44 g,3.25,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-yan-yan-vanilla-44gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Meiji Zooland Biscuit 70Gm,70 g,5.55,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/meiji-zooland-biscuit-70gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Air Action 37Gm,37 g,1.59,1.70,0.11,6.50,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-air-action-37gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Bottle Mix Grape 120G,120 g,5.60,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-bottle-mix-grape-120g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Bottle Sour Mix 120G,120 g,5.60,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-bottle-sour-mix-120g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Bottle Yogurt 120Gm,120 g,5.60,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-bottle-yogurt-120gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Caramel Original 37G,37 g,3.15,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-caramel-original-37g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Fruit 37G,37 g,1.59,1.70,0.11,6.50,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-fruit-37g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Grape 37G,37 g,1.59,1.70,0.11,6.50,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-grape-37g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Limited Edition 37.8G,37.8 g,1.59,1.70,0.11,6.50,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-limited-edition-37-8g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Mint 37Gm,37 g,1.59,1.70,0.11,6.50,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-mint-37gm,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Mint Bottle 120G,120 g,5.60,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-mint-bottle-120g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Pouch Air Action 36S,36 pcs,3.60,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-pouch-air-action-36s,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Pouch Fruit 36S,36 pcs,3.60,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-pouch-fruit-36s,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Pouch Grape 36S,36 pcs,3.60,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-pouch-grape-36s,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Pouch Mint 36S,36 pcs,3.60,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-pouch-mint-36s,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Pouch Sour Mix 36S,36 pcs,3.60,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-pouch-sour-mix-36s,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Pure Fresh Fb Berry Lime 57G,57 g,6.90,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-pure-fresh-fb-berry-lime-57g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Pure Fresh Fb Lime Mint 57G,57 g,6.90,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-pure-fresh-fb-lime-mint-57g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Pure Fresh Lime Mint 29G,29 g,4.00,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-pure-fresh-lime-mint-29g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Pure Fresh S/Berry Mint Tin 35G,35 g,6.10,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-pure-fresh-s-berry-mint-tin-35g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Pure Fresh Spearmint Tin 35G,35 g,6.10,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-pure-fresh-spearmint-tin-35g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Rainbow 37G,37 g,1.59,1.70,0.11,6.50,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-rainbow-37g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mentos Sour Mix 37G,37 g,1.59,1.70,0.11,6.50,https://vgg.bites.com.my/collections/snacks-sweets/products/mentos-sour-mix-37g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Merba Chocolate Cookies 200G,200 g,16.10,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/merba-chocolate-cookies-200g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Merba Patisserie Nougatelli Cookies 200G,200 g,19.30,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/merba-patisserie-nougatelli-cookies-200g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Milky Sip Chocolate 30G,30 g,4.50,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/milky-sip-chocolate-30g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Milky Sip Chocolate Banana 30G,30 g,4.50,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/milky-sip-chocolate-banana-30g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Milky Sip Cookies & Cream 30G,30 g,4.50,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/milky-sip-cookies-cream-30g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Milky Sip Strawberry 30G,30 g,4.50,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/milky-sip-strawberry-30g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Milky Sip Vanilla 30G,30 g,4.50,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/milky-sip-vanilla-30g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Milo Milk Biscuit Mp (6X24G),,5.50,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/milo-milk-biscuit-mp-6x24g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Milo Nuggets 75G,75 g,7.40,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/milo-nuggets-75g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mission Naan Garlic&Herbs 4's 320G,320 g,6.80,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mission-naan-garlicherbs-4s-320g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mission Tortilla Chips Bbq 170G,170 g,7.80,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mission-tortilla-chips-bbq-170g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mission Tortilla Chips Cheese 170G,170 g,7.80,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mission-tortilla-chips-cheese-170g,https://vgg.bites.com.my/collections/snacks-sweets
Snacks Sweets,Mission Tortilla Chips Corn & Rice 170G,170 g,8.80,,,,https://vgg.bites.com.my/collections/snacks-sweets/products/mission-tortilla-chips-corn-rice-170g,https://vgg.bites.com.my/collections/snacks-sweets
