Category,Product,Unit,Price,Slash Price,Savings,Percent savings,Details Link,Start URL
Beverages,Arkadia Dirty Chai Tea&Espresso 240G,240 g,23.25,,,,https://vgg.bites.com.my/collections/beverages/products/arkadia-dirty-chai-tea-espresso-240g,https://vgg.bites.com.my/collections/beverages?page=22
Beverages,Asahi Wonda Kiwami Black Coffee 400G,400 g,8.90,,,,https://vgg.bites.com.my/collections/beverages/products/asahi-wonda-kiwami-black-coffee-400g,https://vgg.bites.com.my/collections/beverages?page=24
Beverages,Australia's Own Org Barista Almond Milk 1L,1 liter,18.15,,,,https://vgg.bites.com.my/collections/beverages/products/australia-s-own-org-barista-almond-milk-1l,https://vgg.bites.com.my/collections/beverages?page=4
Beverages,Authentic Tea House Ayataka 1.5L,1.5 liter,6.00,,,,https://vgg.bites.com.my/collections/beverages/products/authentic-tea-house-ayataka-1-5l,https://vgg.bites.com.my/collections/beverages?page=8
Beverages,Authentic Tea House Ayataka 300Ml,300 ml,1.80,,,,https://vgg.bites.com.my/collections/beverages/products/authentic-tea-house-ayataka-300ml,https://vgg.bites.com.my/collections/beverages?page=6
Beverages,Authentic Tea House Oolong Tea 1.5L,1.5 liter,6.10,,,,https://vgg.bites.com.my/collections/beverages/products/authentic-tea-house-oolong-tea-1-5l,https://vgg.bites.com.my/collections/beverages?page=6
Beverages,Authentic Tea House Oolong Tea 300Ml,300 ml,1.80,,,,https://vgg.bites.com.my/collections/beverages/products/authentic-tea-house-oolong-tea-300ml,https://vgg.bites.com.my/collections/beverages?page=6
Beverages,Authentic Tea House Oolong Tea 500Ml,500 ml,3.00,,,,https://vgg.bites.com.my/collections/beverages/products/authentic-tea-house-oolong-tea-500ml,https://vgg.bites.com.my/collections/beverages?page=11
Beverages,Authentic Tea Hse Ayataka 500Ml,500 ml,3.00,,,,https://vgg.bites.com.my/collections/beverages/products/authentic-tea-hse-ayataka-500ml,https://vgg.bites.com.my/collections/beverages?page=6
Beverages,Authentic Thai Palm Sugar 200G,200 g,12.10,,,,https://vgg.bites.com.my/collections/beverages/products/authentic-thai-palm-sugar-200g,https://vgg.bites.com.my/collections/beverages?page=11
Beverages,Biteriot Pure Apple Cherry Juice 1L,1 liter,37.45,,,,https://vgg.bites.com.my/collections/beverages/products/biteriot-pure-apple-cherry-juice-1l,https://vgg.bites.com.my/collections/beverages?page=26
Beverages,Biteriot Pure Cherry Juice 1Litre,,36.45,,,,https://vgg.bites.com.my/collections/beverages/products/biteriot-pure-cherry-juice-1litre,https://vgg.bites.com.my/collections/beverages?page=11
Beverages,Blue Diamond Almond Chocolate Milk 946Ml,946 ml,18.00,,,,https://vgg.bites.com.my/collections/beverages/products/blue-diamond-almond-chocolate-milk-946ml,https://vgg.bites.com.my/collections/beverages?page=11
Beverages,Blue Diamond Almond Original Milk 946Ml,946 ml,18.00,,,,https://vgg.bites.com.my/collections/beverages/products/blue-diamond-almond-original-milk-946ml,https://vgg.bites.com.my/collections/beverages?page=11
Beverages,Boh 3In1 Ins Tea Mix 600,,16.59,17.60,1.01,5.70,https://vgg.bites.com.my/collections/beverages/products/boh-3in1-ins-tea-mix-600,https://vgg.bites.com.my/collections/beverages?page=3
Beverages,Boh Cham 12x27Gm,12 x 27 g,17.18,18.20,1.02,5.60,https://vgg.bites.com.my/collections/beverages/products/boh-cham-12-sx27gm,https://vgg.bites.com.my/collections/beverages?page=16
Beverages,Boh Classic English B/Tea 20x2G,20 x 2 g,10.20,,,,https://vgg.bites.com.my/collections/beverages/products/boh-classic-english-b-tea-20sx2g,https://vgg.bites.com.my/collections/beverages?page=26
Beverages,Boh Cmrn Gold Blnd 60X20,,14.40,,,,https://vgg.bites.com.my/collections/beverages/products/boh-cmrn-gold-blnd-60x20,https://vgg.bites.com.my/collections/beverages?page=2
Beverages,Boh D/Chamber 50's,,8.80,,,,https://vgg.bites.com.my/collections/beverages/products/boh-dchamber-50s,https://vgg.bites.com.my/collections/beverages?page=13
Beverages,Boh Double Chamber 25's,,4.80,,,,https://vgg.bites.com.my/collections/beverages/products/boh-double-chamber-25s,https://vgg.bites.com.my/collections/beverages?page=3
Beverages,Boh Double Chamber Green Tea 50S,50 pcs,10.79,11.45,0.66,5.80,https://vgg.bites.com.my/collections/beverages/products/boh-double-chamber-green-tea-50s,https://vgg.bites.com.my/collections/beverages?page=2
Beverages,Boh Double Chamber Teabag 100's,,13.88,14.50,0.62,4.30,https://vgg.bites.com.my/collections/beverages/products/boh-double-chamber-teabag-100s,https://vgg.bites.com.my/collections/beverages?page=2
Beverages,Boh Earl Grey Tea 20x2G,20 x 2 g,10.20,,,,https://vgg.bites.com.my/collections/beverages/products/boh-earl-grey-tea-20sx2g,https://vgg.bites.com.my/collections/beverages?page=7
Beverages,Boh Gentle Ginger 15x2G,15 x 2 g,33.89,34.90,1.01,2.90,https://vgg.bites.com.my/collections/beverages/products/boh-gentle-ginger-15sx2g,https://vgg.bites.com.my/collections/beverages?page=23
Beverages,Boh Green Tea Latte 12x27Gm,12 x 27 g,17.18,18.20,1.02,5.60,https://vgg.bites.com.my/collections/beverages/products/boh-green-tea-latte-12-s-27gm,https://vgg.bites.com.my/collections/beverages?page=7
Beverages,Boh Ice Tea Lemon Lime 20x14.5G,,14.88,15.75,0.87,5.50,https://vgg.bites.com.my/collections/beverages/products/boh-ice-tea-lemon-lime-20-sx14-5g,https://vgg.bites.com.my/collections/beverages?page=3
